Generation: 75 | Drone: 8 | Score: 590.0 | Explored Cells: 190 of 900 total cells
Generation: 76 | Drone: 50 | Score: 607.0 | Explored Cells: 207 of 900 total cells
Generation: 77 | Drone: 68 | Score: 591.0 | Explored Cells: 191 of 900 total cells
Generation: 78 | Drone: 4 | Score: 588.0 | Explored Cells: 188 of 900 total cells
Generation: 79 | Drone: 47 | Score: 590.0 | Explored Cells: 190 of 900 total cells
Generation: 80 | Drone: 2 | Score: 582.0 | Explored Cells: 182 of 900 total cells
Generation: 81 | Drone: 7 | Score: 599.0 | Explored Cells: 199 of 900 total cells
Generation: 82 | Drone: 5 | Score: 596.0 | Explored Cells: 196 of 900 total cells
Generation: 83 | Drone: 68 | Score: 605.0 | Explored Cells: 205 of 900 total cells
Generation: 84 | Drone: 46 | Score: 612.0 | Explored Cells: 212 of 900 total cells
Generation: 85 | Drone: 63 | Score: 612.0 | Explored Cells: 212 of 900 total cells
Generation: 86 | Drone: 4 | Score: 593.0 | Explored Cells: 193 of 900 total cells
Generation: 87 | Drone: 93 | Score: 603.0 | Explored Cells: 203 of 900 total cells
Generation: 88 | Drone: 39 | Score: 611.0 | Explored Cells: 211 of 900 total cells
Generation: 89 | Drone: 21 | Score: 591.0 | Explored Cells: 191 of 900 total cells
Generation: 90 | Drone: 3 | Score: 594.0 | Explored Cells: 194 of 900 total cells
Generation: 91 | Drone: 3 | Score: 589.0 | Explored Cells: 189 of 900 total cells
Generation: 92 | Drone: 99 | Score: 603.0 | Explored Cells: 203 of 900 total cells
Generation: 93 | Drone: 1 | Score: 600.0 | Explored Cells: 200 of 900 total cells
Generation: 94 | Drone: 43 | Score: 613.0 | Explored Cells: 213 of 900 total cells
Generation: 95 | Drone: 4 | Score: 605.0 | Explored Cells: 205 of 900 total cells
Generation: 96 | Drone: 77 | Score: 607.0 | Explored Cells: 207 of 900 total cells
Generation: 97 | Drone: 91 | Score: 604.0 | Explored Cells: 204 of 900 total cells
Generation: 98 | Drone: 88 | Score: 603.0 | Explored Cells: 203 of 900 total cells
Generation: 99 | Drone: 1 | Score: 607.0 | Explored Cells: 207 of 900 total cells
Generation: 100 | Drone: 69 | Score: 609.0 | Explored Cells: 209 of 900 total cells
Generation: 101 | Drone: 8 | Score: 597.0 | Explored Cells: 197 of 900 total cells
Generation: 102 | Drone: 83 | Score: 605.0 | Explored Cells: 205 of 900 total cells
Generation: 103 | Drone: 3 | Score: 619.0 | Explored Cells: 219 of 900 total cells
Generation: 104 | Drone: 26 | Score: 614.0 | Explored Cells: 214 of 900 total cells
Generation: 105 | Drone: 1 | Score: 587.0 | Explored Cells: 187 of 900 total cells
Generation: 106 | Drone: 0 | Score: 601.0 | Explored Cells: 201 of 900 total cells
Generation: 107 | Drone: 0 | Score: 604.0 | Explored Cells: 204 of 900 total cells
Generation: 108 | Drone: 65 | Score: 602.0 | Explored Cells: 202 of 900 total cells
Generation: 109 | Drone: 1 | Score: 598.0 | Explored Cells: 198 of 900 total cells
Generation: 110 | Drone: 27 | Score: 604.0 | Explored Cells: 204 of 900 total cells
Generation: 111 | Drone: 95 | Score: 611.0 | Explored Cells: 211 of 900 total cells
Generation: 112 | Drone: 34 | Score: 605.0 | Explored Cells: 205 of 900 total cells
Generation: 113 | Drone: 68 | Score: 610.0 | Explored Cells: 210 of 900 total cells
Generation: 114 | Drone: 33 | Score: 605.0 | Explored Cells: 205 of 900 total cells
Generation: 115 | Drone: 98 | Score: 621.0 | Explored Cells: 221 of 900 total cells
Generation: 116 | Drone: 50 | Score: 602.0 | Explored Cells: 202 of 900 total cells
Generation: 117 | Drone: 73 | Score: 602.0 | Explored Cells: 202 of 900 total cells
Generation: 118 | Drone: 71 | Score: 605.0 | Explored Cells: 205 of 900 total cells
Generation: 119 | Drone: 4 | Score: 613.0 | Explored Cells: 213 of 900 total cells
Generation: 120 | Drone: 4 | Score: 604.0 | Explored Cells: 204 of 900 total cells
Generation: 121 | Drone: 4 | Score: 599.0 | Explored Cells: 199 of 900 total cells
Generation: 122 | Drone: 24 | Score: 606.0 | Explored Cells: 206 of 900 total cells
Generation: 123 | Drone: 0 | Score: 606.0 | Explored Cells: 206 of 900 total cells
