Generation: 1 | Drone: 41 | Score: 210.0 | Explored Cells: 60 of 8064 total cells
Generation: 2 | Drone: 29 | Score: 235.0 | Explored Cells: 85 of 8064 total cells
Generation: 3 | Drone: 51 | Score: 203.0 | Explored Cells: 103 of 8064 total cells
Generation: 4 | Drone: 28 | Score: 144.0 | Explored Cells: 44 of 8064 total cells
Generation: 5 | Drone: 0 | Score: 129.0 | Explored Cells: 29 of 8064 total cells
Generation: 6 | Drone: 82 | Score: 345.0 | Explored Cells: 145 of 8064 total cells
Generation: 7 | Drone: 37 | Score: 180.0 | Explored Cells: 80 of 8064 total cells
Generation: 8 | Drone: 75 | Score: 194.0 | Explored Cells: 94 of 8064 total cells
Generation: 9 | Drone: 31 | Score: 523.0 | Explored Cells: 223 of 8064 total cells
Generation: 10 | Drone: 77 | Score: 249.0 | Explored Cells: 149 of 8064 total cells
Generation: 11 | Drone: 44 | Score: 403.0 | Explored Cells: 153 of 8064 total cells
Generation: 12 | Drone: 60 | Score: 191.0 | Explored Cells: 41 of 8064 total cells
Generation: 13 | Drone: 50 | Score: 228.0 | Explored Cells: 128 of 8064 total cells
Generation: 14 | Drone: 26 | Score: 463.0 | Explored Cells: 163 of 8064 total cells
Generation: 15 | Drone: 59 | Score: 262.0 | Explored Cells: 162 of 8064 total cells
Generation: 16 | Drone: 59 | Score: 337.0 | Explored Cells: 137 of 8064 total cells
Generation: 17 | Drone: 49 | Score: 493.0 | Explored Cells: 243 of 8064 total cells
Generation: 18 | Drone: 3 | Score: 500.0 | Explored Cells: 200 of 8064 total cells
Generation: 19 | Drone: 67 | Score: 551.0 | Explored Cells: 151 of 8064 total cells
Generation: 20 | Drone: 36 | Score: 442.0 | Explored Cells: 242 of 8064 total cells
Generation: 21 | Drone: 70 | Score: 580.0 | Explored Cells: 280 of 8064 total cells
Generation: 22 | Drone: 2 | Score: 514.0 | Explored Cells: 214 of 8064 total cells
Generation: 23 | Drone: 74 | Score: 646.0 | Explored Cells: 246 of 8064 total cells
Generation: 24 | Drone: 30 | Score: 634.0 | Explored Cells: 234 of 8064 total cells
