101,0
220,0
270,0
279,0
509,0
676,0
755,0
802,0
868,0
912,0
933,0
957,0
980,0
1013,0
1015,0
1044,0
1053,0
1176,0
1217,0
1529,0
1707,0
1841,0
1970,0
2030,0
2044,0
2103,0
2152,0
2223,0
2267,0
2361,0
2459,0
2481,0
2509,0
2525,0
2592,0
2598,0
2598,0
2605,0
2743,0
2744,0
2803,0
2806,0
2814,0
2830,0
2850,0
2885,0
2885,0
2887,0
3019,0
3036,0
3038,0
3038,0
3038,0
3072,0
3072,0
3093,0
3093,0
3097,0
3097,0
3149,0
3149,0
3164,0
3262,0
3262,0
3262,0
3368,0
3368,0
3722,0
3851,0
4004,0
4060,0
4200,0
4469,0
