Generation: 73 | Drone: 41 | Score: 913.0 | Explored Cells: 413 of 8064 total cells
Generation: 74 | Drone: 74 | Score: 1119.0 | Explored Cells: 419 of 8064 total cells
Generation: 75 | Drone: 1 | Score: 993.0 | Explored Cells: 393 of 8064 total cells
Generation: 76 | Drone: 81 | Score: 1097.0 | Explored Cells: 397 of 8064 total cells
Generation: 77 | Drone: 12 | Score: 1010.0 | Explored Cells: 410 of 8064 total cells
Generation: 78 | Drone: 84 | Score: 1022.0 | Explored Cells: 422 of 8064 total cells
Generation: 79 | Drone: 29 | Score: 983.0 | Explored Cells: 383 of 8064 total cells
Generation: 80 | Drone: 2 | Score: 1024.0 | Explored Cells: 424 of 8064 total cells
Generation: 81 | Drone: 41 | Score: 1009.0 | Explored Cells: 409 of 8064 total cells
Generation: 82 | Drone: 12 | Score: 1034.0 | Explored Cells: 434 of 8064 total cells
Generation: 83 | Drone: 55 | Score: 1007.0 | Explored Cells: 407 of 8064 total cells
Generation: 84 | Drone: 7 | Score: 1130.0 | Explored Cells: 430 of 8064 total cells
Generation: 85 | Drone: 18 | Score: 1214.0 | Explored Cells: 414 of 8064 total cells
Generation: 86 | Drone: 88 | Score: 1202.0 | Explored Cells: 402 of 8064 total cells
Generation: 87 | Drone: 30 | Score: 338.0 | Explored Cells: 88 of 8064 total cells
Generation: 88 | Drone: 21 | Score: 1040.0 | Explored Cells: 440 of 8064 total cells
Generation: 89 | Drone: 97 | Score: 1224.0 | Explored Cells: 424 of 8064 total cells
Generation: 90 | Drone: 1 | Score: 1210.0 | Explored Cells: 410 of 8064 total cells
Generation: 91 | Drone: 18 | Score: 1215.0 | Explored Cells: 415 of 8064 total cells
Generation: 92 | Drone: 24 | Score: 1132.0 | Explored Cells: 432 of 8064 total cells
Generation: 93 | Drone: 96 | Score: 1117.0 | Explored Cells: 417 of 8064 total cells
Generation: 94 | Drone: 72 | Score: 949.0 | Explored Cells: 449 of 8064 total cells
Generation: 95 | Drone: 35 | Score: 1013.0 | Explored Cells: 413 of 8064 total cells
Generation: 96 | Drone: 4 | Score: 1043.0 | Explored Cells: 443 of 8064 total cells
Generation: 97 | Drone: 46 | Score: 1159.0 | Explored Cells: 459 of 8064 total cells
Generation: 98 | Drone: 6 | Score: 1115.0 | Explored Cells: 415 of 8064 total cells
Generation: 99 | Drone: 42 | Score: 1225.0 | Explored Cells: 425 of 8064 total cells
Generation: 100 | Drone: 79 | Score: 1139.0 | Explored Cells: 439 of 8064 total cells
Generation: 101 | Drone: 75 | Score: 1211.0 | Explored Cells: 411 of 8064 total cells
Generation: 102 | Drone: 84 | Score: 1044.0 | Explored Cells: 444 of 8064 total cells
Generation: 103 | Drone: 68 | Score: 931.0 | Explored Cells: 431 of 8064 total cells
Generation: 104 | Drone: 68 | Score: 1230.0 | Explored Cells: 430 of 8064 total cells
Generation: 105 | Drone: 34 | Score: 1218.0 | Explored Cells: 418 of 8064 total cells
Generation: 106 | Drone: 1 | Score: 1089.0 | Explored Cells: 389 of 8064 total cells
Generation: 107 | Drone: 43 | Score: 1044.0 | Explored Cells: 444 of 8064 total cells
Generation: 108 | Drone: 20 | Score: 1148.0 | Explored Cells: 448 of 8064 total cells
Generation: 109 | Drone: 81 | Score: 1122.0 | Explored Cells: 422 of 8064 total cells
Generation: 110 | Drone: 55 | Score: 1257.0 | Explored Cells: 457 of 8064 total cells
Generation: 111 | Drone: 7 | Score: 1133.0 | Explored Cells: 433 of 8064 total cells
Generation: 112 | Drone: 85 | Score: 1155.0 | Explored Cells: 455 of 8064 total cells
Generation: 113 | Drone: 64 | Score: 940.0 | Explored Cells: 440 of 8064 total cells
Generation: 114 | Drone: 76 | Score: 1256.0 | Explored Cells: 456 of 8064 total cells
Generation: 115 | Drone: 27 | Score: 540.0 | Explored Cells: 190 of 8064 total cells
Generation: 116 | Drone: 44 | Score: 1247.0 | Explored Cells: 447 of 8064 total cells
Generation: 117 | Drone: 60 | Score: 1215.0 | Explored Cells: 415 of 8064 total cells
Generation: 118 | Drone: 0 | Score: 1229.0 | Explored Cells: 429 of 8064 total cells
Generation: 119 | Drone: 50 | Score: 1146.0 | Explored Cells: 446 of 8064 total cells
Generation: 120 | Drone: 5 | Score: 1240.0 | Explored Cells: 440 of 8064 total cells
Generation: 121 | Drone: 92 | Score: 1245.0 | Explored Cells: 445 of 8064 total cells
Generation: 122 | Drone: 93 | Score: 1235.0 | Explored Cells: 435 of 8064 total cells
Generation: 123 | Drone: 1 | Score: 1138.0 | Explored Cells: 438 of 8064 total cells
Generation: 124 | Drone: 0 | Score: 1147.0 | Explored Cells: 447 of 8064 total cells
Generation: 125 | Drone: 61 | Score: 1243.0 | Explored Cells: 443 of 8064 total cells
Generation: 126 | Drone: 90 | Score: 1157.0 | Explored Cells: 457 of 8064 total cells
Generation: 127 | Drone: 0 | Score: 1058.0 | Explored Cells: 458 of 8064 total cells
Generation: 128 | Drone: 93 | Score: 1141.0 | Explored Cells: 441 of 8064 total cells
Generation: 129 | Drone: 67 | Score: 1158.0 | Explored Cells: 458 of 8064 total cells
Generation: 130 | Drone: 49 | Score: 1153.0 | Explored Cells: 453 of 8064 total cells
Generation: 131 | Drone: 98 | Score: 1232.0 | Explored Cells: 432 of 8064 total cells
Generation: 132 | Drone: 7 | Score: 1148.0 | Explored Cells: 448 of 8064 total cells
Generation: 133 | Drone: 63 | Score: 1052.0 | Explored Cells: 452 of 8064 total cells
Generation: 134 | Drone: 72 | Score: 1147.0 | Explored Cells: 447 of 8064 total cells
Generation: 135 | Drone: 83 | Score: 1153.0 | Explored Cells: 453 of 8064 total cells
Generation: 136 | Drone: 46 | Score: 1155.0 | Explored Cells: 455 of 8064 total cells
Generation: 137 | Drone: 84 | Score: 1241.0 | Explored Cells: 441 of 8064 total cells
Generation: 138 | Drone: 29 | Score: 1161.0 | Explored Cells: 461 of 8064 total cells
Generation: 139 | Drone: 2 | Score: 1160.0 | Explored Cells: 460 of 8064 total cells
Generation: 140 | Drone: 55 | Score: 1157.0 | Explored Cells: 457 of 8064 total cells
Generation: 141 | Drone: 0 | Score: 1262.0 | Explored Cells: 462 of 8064 total cells
Generation: 142 | Drone: 15 | Score: 1150.0 | Explored Cells: 450 of 8064 total cells
Generation: 143 | Drone: 1 | Score: 1160.0 | Explored Cells: 460 of 8064 total cells
Generation: 144 | Drone: 19 | Score: 1270.0 | Explored Cells: 470 of 8064 total cells
Generation: 145 | Drone: 2 | Score: 1061.0 | Explored Cells: 461 of 8064 total cells
Generation: 146 | Drone: 89 | Score: 1265.0 | Explored Cells: 465 of 8064 total cells
Generation: 147 | Drone: 87 | Score: 1254.0 | Explored Cells: 454 of 8064 total cells
Generation: 148 | Drone: 29 | Score: 1159.0 | Explored Cells: 459 of 8064 total cells
Generation: 149 | Drone: 39 | Score: 1262.0 | Explored Cells: 462 of 8064 total cells
Generation: 150 | Drone: 90 | Score: 1145.0 | Explored Cells: 445 of 8064 total cells
Generation: 151 | Drone: 95 | Score: 1265.0 | Explored Cells: 465 of 8064 total cells
Generation: 152 | Drone: 36 | Score: 1357.0 | Explored Cells: 457 of 8064 total cells
Generation: 153 | Drone: 5 | Score: 1263.0 | Explored Cells: 463 of 8064 total cells
Generation: 154 | Drone: 3 | Score: 1252.0 | Explored Cells: 452 of 8064 total cells
Generation: 155 | Drone: 7 | Score: 1151.0 | Explored Cells: 451 of 8064 total cells
Generation: 156 | Drone: 11 | Score: 1269.0 | Explored Cells: 469 of 8064 total cells
Generation: 157 | Drone: 73 | Score: 1259.0 | Explored Cells: 459 of 8064 total cells
Generation: 158 | Drone: 22 | Score: 1163.0 | Explored Cells: 463 of 8064 total cells
Generation: 159 | Drone: 77 | Score: 1263.0 | Explored Cells: 463 of 8064 total cells
Generation: 160 | Drone: 49 | Score: 1267.0 | Explored Cells: 467 of 8064 total cells
Generation: 161 | Drone: 79 | Score: 1262.0 | Explored Cells: 462 of 8064 total cells
Generation: 162 | Drone: 69 | Score: 1152.0 | Explored Cells: 452 of 8064 total cells
Generation: 163 | Drone: 26 | Score: 1167.0 | Explored Cells: 467 of 8064 total cells
Generation: 164 | Drone: 99 | Score: 1159.0 | Explored Cells: 459 of 8064 total cells
Generation: 165 | Drone: 36 | Score: 1254.0 | Explored Cells: 454 of 8064 total cells
Generation: 166 | Drone: 9 | Score: 1263.0 | Explored Cells: 463 of 8064 total cells
Generation: 167 | Drone: 7 | Score: 1158.0 | Explored Cells: 458 of 8064 total cells
Generation: 168 | Drone: 8 | Score: 1239.0 | Explored Cells: 439 of 8064 total cells
Generation: 169 | Drone: 3 | Score: 1165.0 | Explored Cells: 465 of 8064 total cells
Generation: 170 | Drone: 36 | Score: 1265.0 | Explored Cells: 465 of 8064 total cells
Generation: 171 | Drone: 10 | Score: 1053.0 | Explored Cells: 453 of 8064 total cells
Generation: 172 | Drone: 72 | Score: 1152.0 | Explored Cells: 452 of 8064 total cells
Generation: 173 | Drone: 78 | Score: 1265.0 | Explored Cells: 465 of 8064 total cells
Generation: 174 | Drone: 75 | Score: 1058.0 | Explored Cells: 458 of 8064 total cells
Generation: 175 | Drone: 8 | Score: 907.0 | Explored Cells: 307 of 8064 total cells
Generation: 176 | Drone: 15 | Score: 1155.0 | Explored Cells: 455 of 8064 total cells
Generation: 177 | Drone: 3 | Score: 1157.0 | Explored Cells: 457 of 8064 total cells
Generation: 178 | Drone: 78 | Score: 1244.0 | Explored Cells: 444 of 8064 total cells
Generation: 179 | Drone: 0 | Score: 1252.0 | Explored Cells: 452 of 8064 total cells
Generation: 180 | Drone: 1 | Score: 1250.0 | Explored Cells: 450 of 8064 total cells
Generation: 181 | Drone: 1 | Score: 1241.0 | Explored Cells: 441 of 8064 total cells
Generation: 182 | Drone: 28 | Score: 1243.0 | Explored Cells: 443 of 8064 total cells
Generation: 183 | Drone: 0 | Score: 1257.0 | Explored Cells: 457 of 8064 total cells
Generation: 184 | Drone: 63 | Score: 1264.0 | Explored Cells: 464 of 8064 total cells
Generation: 185 | Drone: 7 | Score: 1158.0 | Explored Cells: 458 of 8064 total cells
Generation: 186 | Drone: 71 | Score: 1258.0 | Explored Cells: 458 of 8064 total cells
Generation: 187 | Drone: 1 | Score: 1164.0 | Explored Cells: 464 of 8064 total cells
Generation: 188 | Drone: 6 | Score: 1259.0 | Explored Cells: 459 of 8064 total cells
Generation: 189 | Drone: 8 | Score: 1148.0 | Explored Cells: 448 of 8064 total cells
Generation: 190 | Drone: 73 | Score: 1158.0 | Explored Cells: 458 of 8064 total cells
Generation: 191 | Drone: 52 | Score: 1153.0 | Explored Cells: 453 of 8064 total cells
Generation: 192 | Drone: 47 | Score: 1151.0 | Explored Cells: 451 of 8064 total cells
Generation: 193 | Drone: 27 | Score: 1242.0 | Explored Cells: 442 of 8064 total cells
Generation: 194 | Drone: 46 | Score: 1254.0 | Explored Cells: 454 of 8064 total cells
Generation: 195 | Drone: 57 | Score: 1142.0 | Explored Cells: 442 of 8064 total cells
Generation: 196 | Drone: 6 | Score: 1124.0 | Explored Cells: 424 of 8064 total cells
Generation: 197 | Drone: 2 | Score: 1251.0 | Explored Cells: 451 of 8064 total cells
Generation: 198 | Drone: 11 | Score: 1250.0 | Explored Cells: 450 of 8064 total cells
Generation: 199 | Drone: 83 | Score: 1241.0 | Explored Cells: 441 of 8064 total cells
Generation: 200 | Drone: 9 | Score: 1236.0 | Explored Cells: 436 of 8064 total cells
