Generation: 1 | Drone: 32 | Score: 10.995853321949642 | Explored Cells: 33 of 900 total cells
Generation: 2 | Drone: 52 | Score: 29.7188701930311 | Explored Cells: 13 of 900 total cells
Generation: 1 | Drone: 16 | Score: 12.88638053172166 | Explored Cells: 62 of 900 total cells
Generation: 2 | Drone: 42 | Score: 27.61626096775135 | Explored Cells: 21 of 900 total cells
Generation: 3 | Drone: 5 | Score: 11.538483801219176 | Explored Cells: 77 of 900 total cells
Generation: 4 | Drone: 87 | Score: 14.77709127359921 | Explored Cells: 53 of 900 total cells
Generation: 5 | Drone: 77 | Score: 18.10532503571773 | Explored Cells: 67 of 900 total cells
Generation: 6 | Drone: 0 | Score: 18.1902792294158 | Explored Cells: 92 of 900 total cells
Generation: 7 | Drone: 0 | Score: 18.22943262769116 | Explored Cells: 92 of 900 total cells
Generation: 8 | Drone: 79 | Score: 18.28772894531492 | Explored Cells: 108 of 900 total cells
Generation: 9 | Drone: 71 | Score: 18.15975363459854 | Explored Cells: 112 of 900 total cells
Generation: 10 | Drone: 86 | Score: 18.40132874343133 | Explored Cells: 77 of 900 total cells
Generation: 11 | Drone: 3 | Score: 18.28202145119505 | Explored Cells: 75 of 900 total cells
Generation: 12 | Drone: 49 | Score: 18.408422875007005 | Explored Cells: 75 of 900 total cells
Generation: 13 | Drone: 93 | Score: 18.420106551912106 | Explored Cells: 76 of 900 total cells
Generation: 14 | Drone: 72 | Score: 18.455775221188887 | Explored Cells: 84 of 900 total cells
Generation: 15 | Drone: 24 | Score: 18.064023767974646 | Explored Cells: 58 of 900 total cells
Generation: 16 | Drone: 98 | Score: 18.370656458073167 | Explored Cells: 80 of 900 total cells
Generation: 17 | Drone: 71 | Score: 18.315862147344475 | Explored Cells: 83 of 900 total cells
Generation: 18 | Drone: 3 | Score: 18.303096011479663 | Explored Cells: 102 of 900 total cells
Generation: 19 | Drone: 91 | Score: 18.028242422673426 | Explored Cells: 50 of 900 total cells
Generation: 20 | Drone: 1 | Score: 18.084376529985008 | Explored Cells: 62 of 900 total cells
Generation: 21 | Drone: 34 | Score: 18.487511596944515 | Explored Cells: 76 of 900 total cells
Generation: 22 | Drone: 92 | Score: 18.396308428446495 | Explored Cells: 78 of 900 total cells
Generation: 23 | Drone: 53 | Score: 18.398041687475303 | Explored Cells: 70 of 900 total cells
Generation: 24 | Drone: 95 | Score: 18.387015423244957 | Explored Cells: 82 of 900 total cells
Generation: 25 | Drone: 99 | Score: 18.401862939463733 | Explored Cells: 79 of 900 total cells
Generation: 26 | Drone: 65 | Score: 42.96142856478691 | Explored Cells: 72 of 900 total cells
Generation: 27 | Drone: 79 | Score: 42.860859363012835 | Explored Cells: 80 of 900 total cells
Generation: 28 | Drone: 78 | Score: 18.152931405438316 | Explored Cells: 92 of 900 total cells
Generation: 29 | Drone: 33 | Score: 42.886522479587114 | Explored Cells: 89 of 900 total cells
Generation: 30 | Drone: 1 | Score: 42.72395805663532 | Explored Cells: 73 of 900 total cells
Generation: 31 | Drone: 1 | Score: 43.31633746272988 | Explored Cells: 73 of 900 total cells
Generation: 32 | Drone: 0 | Score: 42.880914072328125 | Explored Cells: 80 of 900 total cells
Generation: 33 | Drone: 23 | Score: 18.41515918234984 | Explored Cells: 78 of 900 total cells
Generation: 34 | Drone: 69 | Score: 18.30543493403329 | Explored Cells: 74 of 900 total cells
Generation: 35 | Drone: 29 | Score: 42.7761707056231 | Explored Cells: 73 of 900 total cells
Generation: 36 | Drone: 1 | Score: 42.91079281846687 | Explored Cells: 87 of 900 total cells
Generation: 37 | Drone: 90 | Score: 18.431278361744372 | Explored Cells: 82 of 900 total cells
Generation: 38 | Drone: 77 | Score: 18.555141549176607 | Explored Cells: 82 of 900 total cells
Generation: 39 | Drone: 66 | Score: 18.402976865900882 | Explored Cells: 74 of 900 total cells
Generation: 40 | Drone: 25 | Score: 18.199956036872315 | Explored Cells: 109 of 900 total cells
Generation: 41 | Drone: 68 | Score: 18.331642102268006 | Explored Cells: 112 of 900 total cells
Generation: 42 | Drone: 13 | Score: 43.07559919036096 | Explored Cells: 82 of 900 total cells
Generation: 43 | Drone: 89 | Score: 18.213625840014895 | Explored Cells: 64 of 900 total cells
Generation: 44 | Drone: 50 | Score: 18.368336374892134 | Explored Cells: 83 of 900 total cells
Generation: 45 | Drone: 78 | Score: 42.94265058994293 | Explored Cells: 90 of 900 total cells
Generation: 46 | Drone: 51 | Score: 18.464261715610835 | Explored Cells: 84 of 900 total cells
Generation: 47 | Drone: 4 | Score: 18.425615555842665 | Explored Cells: 84 of 900 total cells
Generation: 48 | Drone: 34 | Score: 18.47454906271562 | Explored Cells: 88 of 900 total cells
Generation: 49 | Drone: 77 | Score: 18.466892440848905 | Explored Cells: 89 of 900 total cells
Generation: 50 | Drone: 68 | Score: 18.61855559196736 | Explored Cells: 85 of 900 total cells
Generation: 51 | Drone: 2 | Score: 18.40056816723612 | Explored Cells: 103 of 900 total cells
Generation: 52 | Drone: 66 | Score: 43.39287198768722 | Explored Cells: 61 of 900 total cells
Generation: 53 | Drone: 85 | Score: 18.45311000499459 | Explored Cells: 104 of 900 total cells
Generation: 54 | Drone: 50 | Score: 18.592018647789953 | Explored Cells: 81 of 900 total cells
Generation: 55 | Drone: 61 | Score: 18.6549476809634 | Explored Cells: 101 of 900 total cells
Generation: 56 | Drone: 32 | Score: 18.672030213144073 | Explored Cells: 103 of 900 total cells
Generation: 57 | Drone: 42 | Score: 18.601324014663696 | Explored Cells: 90 of 900 total cells
Generation: 58 | Drone: 83 | Score: 43.255459555718666 | Explored Cells: 86 of 900 total cells
Generation: 59 | Drone: 22 | Score: 43.20947936746809 | Explored Cells: 86 of 900 total cells
Generation: 60 | Drone: 0 | Score: 43.249065567851005 | Explored Cells: 81 of 900 total cells
Generation: 61 | Drone: 0 | Score: 18.48396612928973 | Explored Cells: 106 of 900 total cells
Generation: 62 | Drone: 85 | Score: 42.7463782516453 | Explored Cells: 86 of 900 total cells
Generation: 63 | Drone: 3 | Score: 18.497449510031263 | Explored Cells: 107 of 900 total cells
