Generation: 1 | Drone: 38 | Score: 360.3362544915411 | Explored Cells: 32 of 900 total cells
Generation: 2 | Drone: 86 | Score: 406.2778521561623 | Explored Cells: 36 of 900 total cells
Generation: 3 | Drone: 49 | Score: 406.70347563399207 | Explored Cells: 56 of 900 total cells
Generation: 4 | Drone: 72 | Score: 445.9852310668098 | Explored Cells: 61 of 900 total cells
Generation: 1 | Drone: 22 | Score: 1267.1591043410037 | Explored Cells: 41 of 900 total cells
Generation: 2 | Drone: 75 | Score: 1567.1161809685495 | Explored Cells: 49 of 900 total cells
Generation: 3 | Drone: 40 | Score: 1706.782014705605 | Explored Cells: 73 of 900 total cells
Generation: 4 | Drone: 66 | Score: 1737.1840188986725 | Explored Cells: 55 of 900 total cells
Generation: 5 | Drone: 1 | Score: 1712.3608282270575 | Explored Cells: 57 of 900 total cells
Generation: 6 | Drone: 81 | Score: 1789.5076757126385 | Explored Cells: 80 of 900 total cells
Generation: 7 | Drone: 26 | Score: 1748.1070714378598 | Explored Cells: 65 of 900 total cells
Generation: 8 | Drone: 70 | Score: 1807.9369019347248 | Explored Cells: 84 of 900 total cells
Generation: 9 | Drone: 79 | Score: 1811.4579558006922 | Explored Cells: 78 of 900 total cells
Generation: 10 | Drone: 44 | Score: 1814.0017214375073 | Explored Cells: 71 of 900 total cells
Generation: 11 | Drone: 93 | Score: 1772.552121383879 | Explored Cells: 59 of 900 total cells
Generation: 12 | Drone: 1 | Score: 1829.563741388056 | Explored Cells: 77 of 900 total cells
Generation: 13 | Drone: 17 | Score: 1780.7524023514325 | Explored Cells: 62 of 900 total cells
Generation: 14 | Drone: 69 | Score: 1792.8620709252357 | Explored Cells: 63 of 900 total cells
Generation: 15 | Drone: 33 | Score: 1807.3416703059938 | Explored Cells: 67 of 900 total cells
Generation: 16 | Drone: 0 | Score: 1808.4580286105595 | Explored Cells: 67 of 900 total cells
Generation: 17 | Drone: 1 | Score: 1809.7595145837465 | Explored Cells: 69 of 900 total cells
Generation: 18 | Drone: 64 | Score: 1828.3317278175884 | Explored Cells: 89 of 900 total cells
Generation: 19 | Drone: 78 | Score: 1778.7016848397254 | Explored Cells: 63 of 900 total cells
Generation: 20 | Drone: 55 | Score: 1793.705380440553 | Explored Cells: 57 of 900 total cells
Generation: 21 | Drone: 17 | Score: 1596.3237888026117 | Explored Cells: 80 of 900 total cells
Generation: 22 | Drone: 18 | Score: 1810.0041213379966 | Explored Cells: 70 of 900 total cells
Generation: 23 | Drone: 24 | Score: 1833.2282304673004 | Explored Cells: 92 of 900 total cells
Generation: 24 | Drone: 36 | Score: 1816.6400438157236 | Explored Cells: 74 of 900 total cells
Generation: 25 | Drone: 25 | Score: 1824.0294882321357 | Explored Cells: 81 of 900 total cells
Generation: 26 | Drone: 49 | Score: 68.81077331119114 | Explored Cells: 17 of 900 total cells
Generation: 27 | Drone: 41 | Score: 1799.2166509697895 | Explored Cells: 56 of 900 total cells
Generation: 28 | Drone: 3 | Score: 1155.63950838974 | Explored Cells: 96 of 900 total cells
Generation: 29 | Drone: 62 | Score: 1724.8660965626166 | Explored Cells: 93 of 900 total cells
Generation: 30 | Drone: 16 | Score: 1834.280193719069 | Explored Cells: 87 of 900 total cells
Generation: 31 | Drone: 17 | Score: 1790.786031285657 | Explored Cells: 56 of 900 total cells
Generation: 32 | Drone: 68 | Score: 1797.5054693229993 | Explored Cells: 57 of 900 total cells
Generation: 33 | Drone: 5 | Score: 1784.5841970451672 | Explored Cells: 57 of 900 total cells
Generation: 34 | Drone: 7 | Score: 1835.7461364518272 | Explored Cells: 61 of 900 total cells
Generation: 35 | Drone: 10 | Score: 1796.2225727092134 | Explored Cells: 90 of 900 total cells
Generation: 36 | Drone: 86 | Score: 1827.2711814872423 | Explored Cells: 78 of 900 total cells
Generation: 37 | Drone: 27 | Score: 1802.1991988383638 | Explored Cells: 63 of 900 total cells
Generation: 38 | Drone: 0 | Score: 1803.4035383657736 | Explored Cells: 61 of 900 total cells
Generation: 39 | Drone: 39 | Score: 1836.5436632695585 | Explored Cells: 86 of 900 total cells
Generation: 40 | Drone: 33 | Score: 1819.226136385335 | Explored Cells: 74 of 900 total cells
Generation: 41 | Drone: 18 | Score: 1830.5253145874872 | Explored Cells: 92 of 900 total cells
Generation: 42 | Drone: 75 | Score: 1828.7314978618092 | Explored Cells: 73 of 900 total cells
Generation: 43 | Drone: 24 | Score: 1737.0563179188907 | Explored Cells: 85 of 900 total cells
Generation: 44 | Drone: 9 | Score: 1838.0186798657312 | Explored Cells: 83 of 900 total cells
Generation: 45 | Drone: 30 | Score: 1842.8993250780636 | Explored Cells: 80 of 900 total cells
Generation: 46 | Drone: 59 | Score: 1819.3654170266786 | Explored Cells: 78 of 900 total cells
Generation: 47 | Drone: 12 | Score: 1805.0913801587953 | Explored Cells: 56 of 900 total cells
Generation: 48 | Drone: 8 | Score: 1835.9819196110302 | Explored Cells: 98 of 900 total cells
Generation: 49 | Drone: 78 | Score: 1835.858019929197 | Explored Cells: 76 of 900 total cells
Generation: 50 | Drone: 60 | Score: 1829.2266721746657 | Explored Cells: 77 of 900 total cells
Generation: 51 | Drone: 3 | Score: 1789.5858085509262 | Explored Cells: 76 of 900 total cells
Generation: 52 | Drone: 44 | Score: 1809.62779671669 | Explored Cells: 63 of 900 total cells
Generation: 53 | Drone: 23 | Score: 1845.7285748304262 | Explored Cells: 92 of 900 total cells
Generation: 54 | Drone: 12 | Score: 1845.1087757015227 | Explored Cells: 81 of 900 total cells
Generation: 55 | Drone: 62 | Score: 1838.1949315834045 | Explored Cells: 72 of 900 total cells
Generation: 56 | Drone: 41 | Score: 1839.9860377091832 | Explored Cells: 73 of 900 total cells
Generation: 57 | Drone: 26 | Score: 1822.483205315537 | Explored Cells: 91 of 900 total cells
Generation: 58 | Drone: 51 | Score: 1847.2954636009533 | Explored Cells: 93 of 900 total cells
Generation: 59 | Drone: 1 | Score: 1840.1869368524021 | Explored Cells: 91 of 900 total cells
Generation: 60 | Drone: 2 | Score: 1801.8470169973373 | Explored Cells: 63 of 900 total cells
Generation: 61 | Drone: 74 | Score: 1828.529368495941 | Explored Cells: 90 of 900 total cells
Generation: 62 | Drone: 89 | Score: 1729.02009977313 | Explored Cells: 130 of 900 total cells
Generation: 63 | Drone: 32 | Score: 1818.291664444437 | Explored Cells: 100 of 900 total cells
Generation: 64 | Drone: 54 | Score: 1838.147978182369 | Explored Cells: 71 of 900 total cells
Generation: 65 | Drone: 40 | Score: 1842.834755896655 | Explored Cells: 81 of 900 total cells
Generation: 66 | Drone: 98 | Score: 1808.7078467710812 | Explored Cells: 66 of 900 total cells
Generation: 67 | Drone: 78 | Score: 1844.928124416284 | Explored Cells: 88 of 900 total cells
Generation: 68 | Drone: 6 | Score: 1833.7377001873651 | Explored Cells: 78 of 900 total cells
